"","x"
"15084",67235.1220849104
"15085",14205.8206050793
"15086",-12826.3296695021
"15087",10596.0336435876
"15088",-13489.70812056
"15089",29321.632684811
"15090",-26644.1134718252
"15091",53243.1211276453
"15092",53940.2520125581
"15093",43985.8310600527
"15094",-40022.8603726816
"15095",-83199.4646888475
"15096",3498.79586048054
"15097",23216.6428766824
"15098",3738.09970910069
"15099",50093.3131086666
"15100",-26566.0368301495
"15101",21725.5717246391
"15102",33779.8472016124
"15103",19529.3771447616
"15104",-15495.9747110706
"15105",27513.6742416537
"15106",-9130.22502224687
"15107",-48304.7547509713
"15108",31942.6169267591
"15109",-4089.31942084952
"15110",-7959.99292347336
"15111",33225.2907494982
"15112",-5773.33965202781
"15113",28867.2620317672
"15114",-27341.9079828306
"15115",-21129.1260974301
"15116",11746.0657224351
"15117",11065.6967704359
"15118",-49584.1292069679
"15119",52235.7560956641
"15120",-37538.5912561525
"15121",-5639.72058395437
"15122",-28492.7966782532
"15123",41916.2423508796
"15124",-16701.7442536661
"15125",-27082.5201560029
"15126",26795.459761627
"15127",27118.8308820459
"15128",7338.21019984852
"15129",-8541.05248248577
"15130",47143.438603325
"15131",-47445.370913507
"15132",47844.9497302998
"15133",-14261.5677189349
"15134",-6813.02772030403
"15135",-80041.8111334385
"15136",66466.9747815918
"15137",24366.3195040238
"15138",32715.5567994695
"15139",26780.9495765912
"15140",-19667.4921967338
"15141",1401.50090264499
"15142",-29947.5593523205
"15143",-6808.40773882
"15144",-10533.7116973826
"15145",-8939.55106525168
"15146",13088.8786578781
"15147",63826.9032858096
"15148",25802.2985774868
"15149",21947.0543236703
"15150",-55302.5147925139
"15151",2682.19665765211
"15152",-765.956871061989
"15153",-23613.3695601208
"15154",44227.4076244883
"15155",-23000.7225788223
"15156",32439.7196939185
"15157",73210.9395156342
"15158",-39590.2701466402
"15159",-13721.0346054266
"15160",-4597.43467834363
"15161",-40953.8198156465
"15162",-54910.6672327625
"15163",-17547.1433235081
"15164",55167.3135573505
"15165",88361.9270319578
"15166",1690.44884729741
"15167",5194.79353063172
"15168",-76179.7084328132
"15169",11895.8798774577
"15170",45869.3577498025
"15171",-98151.933112359
"15172",-25984.3065496471
"15173",67721.0643682731
"15174",-16475.833370041
"15175",22813.8919690104
"15176",-5294.53617421927
"15177",40878.6701818127
"15178",34866.9598606919
"15179",15698.2325086882
"15180",4520.99332852122
"15181",-46556.6925829029
"15182",22248.9417499867
"15183",-46482.4042322111
"15184",2145.16273537325
"15185",16735.0993018785
"15186",-28176.8444464289
"15187",-4547.55890257186
"15188",-23509.2650638927
"15189",123440.624670184
"15190",-56423.8721916468
"15191",-772.106389381486
"15192",-108.463257738659
"15193",-2396.87853224988
"15194",28493.9035837057
"15195",75992.3365983057
"15196",-29917.7562223628
"15197",55305.6926512005
"15198",23765.6037945893
"15199",22282.5186610755
"15200",2599.00316351696
"15201",-45438.7772217272
"15202",-22528.8226143099
"15203",16226.7113196242
"15204",-29707.701423363
"15205",-40452.5957510364
"15206",-51922.116010338
"15207",12888.8588074518
"15208",25425.5637678389
"15209",35509.5210481994
"15210",-5285.91038926799
"15211",54400.9739445948
"15212",-8847.29901960707
"15213",-21364.5062778935
"15214",7029.14361766553
"15215",40862.4415804363
"15216",7278.4262874999
"15217",21935.2648986556
"15218",-38235.1488368423
"15219",346.486999042888
"15220",-7542.57698983907
"15221",16685.5424440186
"15222",19696.6290077891
"15223",46675.5607204585
"15224",-38040.6977746233
"15225",109848.728606094
"15226",51342.547697239
"15227",11789.1046133075
"15228",-10852.7129614073
"15229",42662.1890721129
"15230",2382.35191119546
"15231",-56038.0713855161
"15232",-13545.7989516247
"15233",-60976.827969845
"15234",-8468.10442606135
"15235",5840.68509221932
"15236",33961.259250434
"15237",48907.2828087405
"15238",26240.9409049856
"15239",51356.0809555665
"15240",-40032.4133656243
"15241",-82081.6066082297
"15242",-27670.2932467026
"15243",37411.6726398376
"15244",29152.1138035361
"15245",4776.78537655901
"15246",-25388.6145777887
"15247",40402.4832807837
"15248",-4351.72438007724
"15249",68832.1061987087
"15250",33421.2031452807
"15251",-6221.30625058054
"15252",75429.1621634201
"15253",17944.6014820333
"15254",33909.5934851505
"15255",50091.9979630169
"15256",42532.9601533579
"15257",-17463.4427419827
"15258",-19362.4694082662
"15259",12785.2372690359
"15260",11363.2077875061
"15261",23652.0200990988
"15262",-29980.7369569489
"15263",-51519.580505487
"15264",25545.5421018914
"15265",-28884.2584272381
"15266",60850.9754046561
"15267",12218.4937611642
"15268",-11134.6269572569
"15269",8515.84921940915
"15270",42411.043187563
"15271",-11266.2148181844
"15272",-29352.969859134
"15273",9018.70693883699
"15274",-3374.59462773207
"15275",-35102.9932923426
"15276",34767.8892095829
"15277",-9163.21803813536
"15278",81866.4328207032
"15279",28793.6751038106
"15280",-41656.8996663907
"15281",54074.2510769894
"15282",-10108.5331708576
"15283",-24422.9566042183
"15284",31505.6405871971
"15285",-37477.9305009526
"15286",-15742.3758400036
"15287",-56039.3574887041
"15288",-2848.76137440972
"15289",14860.838544222
"15290",32559.6811659629
"15291",43897.3542566654
"15292",-10075.4891401691
"15293",19236.4382555466
"15294",29197.4342502528
"15295",33785.4839165863
"15296",63726.2765485696
"15297",-46633.2916994169
"15298",9180.16395232347
"15299",6914.51011506797
"15300",34849.8024861111
"15301",4201.40094109986
"15302",29563.2989263723
"15303",49115.6695416665
"15304",-27808.7699339227
"15305",-101736.508501146
"15306",-2234.40897440179
"15307",-28164.2178961206
"15308",7332.43201376233
"15309",-26142.3108494152
"15310",32263.1598619605
"15311",-21251.9702825685
"15312",9611.04394478342
"15313",27342.9538962053
"15314",-46399.0371577324
"15315",48593.9434502578
"15316",-20220.7725929066
"15317",-14533.809363623
"15318",50537.4013473165
"15319",12912.7767541114
"15320",21634.8581764693
"15321",-26909.6391421678
"15322",7086.76562648201
"15323",1582.37853246082
"15324",-509.468048488432
"15325",22796.4589472468
"15326",62203.1289569433
"15327",27486.9830089583
"15328",25700.9571492904
"15329",2460.23613773257
"15330",28604.7101417052
"15331",-13178.2424380846
"15332",38508.5379246431
"15333",-10154.3757972278
"15334",-9815.7062417818
"15335",-24553.4519341344
"15336",47157.233350717
"15337",24048.5276979849
"15338",-66596.7064140622
"15339",6962.88873523132
"15340",88220.4017868309
"15341",-44639.4000555519
"15342",83135.2655690799
"15343",-31923.7733418344
"15344",-10507.5525545322
"15345",26047.6875560564
"15346",11098.0114890643
"15347",-30673.4055341858
"15348",-34632.4274990496
"15349",-5557.49538973213
"15350",-13560.0834313064
"15351",55087.7785154483
"15352",11634.9438336735
"15353",30713.8729186881
"15354",-65011.4294263717
"15355",-25972.5754337793
"15356",-34512.6491713741
"15357",-11395.7542384331
"15358",-26235.1886260947
"15359",28188.8632973949
"15360",49251.2520452659
"15361",61523.334278392
"15362",46741.1174167481
"15363",70427.9940781359
"15364",4272.01564636607
"15365",-103250.639492481
"15366",-2907.75682340701
"15367",-98524.7533226377
"15368",-686.311925873433
"15369",672.024251508662
"15370",41731.3026346399
"15371",-30222.1087509283
"15372",2351.94206754556
"15373",19920.834948679
"15374",34964.2357237396
"15375",-26671.7431438642
"15376",7363.92955752468
"15377",19530.5463540958
"15378",-27801.1977831897
"15379",-8280.52806030471
"15380",13055.7063927264
"15381",-34400.9427790086
"15382",-43616.8760735301
"15383",5686.3743233035
"15384",62630.950325441
"15385",86347.5395567109
"15386",32472.8967131761
"15387",-15390.5029111235
"15388",-6211.53527549953
"15389",34302.4916923005
"15390",-37482.9345259133
"15391",-21903.3216640853
"15392",-17137.4016400184
"15393",-5467.77810573728
"15394",-81616.6312945334
"15395",-35634.9495202161
"15396",1789.34575462274
"15397",36696.1728320646
"15398",42086.2896690173
"15399",28135.1229984945
"15400",17704.4695675062
"15401",24377.9702498067
"15402",-52571.8345499606
"15403",28224.7028310319
"15404",993.132965433947
"15405",3938.22198496121
"15406",71260.7486179077
"15407",-22556.679011392
"15408",-21198.2641534914
"15409",-17427.4968734769
"15410",-58628.5848683622
"15411",1241.71502768096
"15412",-61164.2049321227
"15413",-21113.9002768548
"15414",-26022.9081008593
"15415",21318.9674638203
"15416",-2682.72298845897
"15417",30987.2383925104
"15418",24967.451674598
"15419",5403.89580888787
"15420",77920.8169214772
"15421",27228.9344073919
"15422",-20673.1076047397
"15423",-27143.999784579
"15424",77363.6841801387
"15425",11422.0259281881
"15426",-9635.69272205756
"15427",-16904.341132642
"15428",-81898.3600516497
"15429",16874.2501154825
"15430",26123.3549232335
"15431",-13465.163555811
"15432",27613.1991470247
"15433",-28405.9303880513
"15434",-30214.0860131106
"15435",17443.6994716367
"15436",-72375.7470526158
"15437",27737.1731444324
"15438",47818.9216171133
"15439",2026.73153705314
"15440",-25942.6311415477
"15441",-13763.2588698632
"15442",-1010.17327922809
"15443",30984.5997606021
"15444",35318.2083574899
"15445",57835.6025286799
"15446",9945.80947388626
"15447",-34733.6753354735
"15448",13869.3115027632
"15449",49059.3735925384
"15450",-2588.63472977704
"15451",-50071.9438176205
"15452",36779.0232574592
"15453",-27359.7046885754
"15454",-70122.1059150903
"15455",-13291.8239408383
"15456",-45775.509256652
"15457",-20536.923313675
"15458",-68356.3890360024
"15459",-52131.2444203317
"15460",31980.0695106227
"15461",48221.0024063203
"15462",24206.8527060457
"15463",-41392.2775578568
"15464",-26384.0423584816
"15465",-23073.665597146
"15466",-5348.86286269516
"15467",3044.28546583979
"15468",1627.71249184668
"15469",14835.957314587
"15470",-38401.6886051133
"15471",-16477.6342031072
"15472",16315.0515336462
"15473",5995.05090345624
"15474",25299.4697815875
"15475",-25164.1336313211
"15476",16596.9881144509
"15477",8652.62498928406
"15478",10493.9720231005
"15479",-16216.4846949496
"15480",31516.4818395766
"15481",-5080.73571008206
"15482",-56872.2285786225
"15483",26389.9023930412
"15484",-31469.1536876268
"15485",57647.8261736796
"15486",21076.4936536666
"15487",13587.7588453223
"15488",11259.8295966935
"15489",-51327.4062953674
"15490",-15713.270090432
"15491",46636.2029218659
"15492",-79519.9768837893
"15493",-6600.83002937744
"15494",3472.8167033495
"15495",21953.9698518799
"15496",-23106.152379381
"15497",47244.4710528193
"15498",25313.7940979381
"15499",30950.0649024984
"15500",-23146.0401288733
"15501",44038.4929289423
"15502",-24527.8659110718
"15503",18659.6498841263
"15504",1786.79962224571
"15505",48867.1609795532
"15506",-1318.91175733937
"15507",12310.6207667843
"15508",-1561.30114213463
"15509",-33624.8768031743
"15510",13233.0638037673
"15511",57094.9563681047
"15512",36557.5322147133
"15513",-17093.0520562028
"15514",-26637.8892684656
"15515",41265.8391666534
"15516",42041.6374199772
"15517",31371.6160414984
"15518",-35014.6303096475
"15519",18015.6012237408
"15520",29256.1340486477
"15521",3753.73923316421
"15522",39451.5418354399
"15523",-22101.3953905175
"15524",-42119.5896393291
"15525",-780.329757764595
"15526",-8910.56218988723
"15527",31332.3825308202
"15528",25296.8615659902
"15529",14402.3767134409
"15530",19885.5979903859
"15531",20029.8954127351
"15532",-7590.8046888209
"15533",4088.60073696212
"15534",-23019.8093171341
"15535",47110.4418338685
"15536",-50209.9977349467
"15537",34781.8160475735
"15538",24915.0651625105
"15539",49775.7110558782
"15540",-23589.660759056
"15541",55682.0581570979
"15542",-20796.4058060444
"15543",9878.96503810331
"15544",4577.0850761878
"15545",34624.9921206885
"15546",45330.8155888449
"15547",-34864.5227202882
"15548",-15342.2491838695
"15549",50977.505941094
"15550",-28895.2762292389
"15551",-15615.3285889338
"15552",75851.3883631674
"15553",13226.7298422841
"15554",-30101.7988985049
"15555",53797.9878156417
"15556",-21027.9807512699
"15557",-50672.7837955736
"15558",14616.2817382991
"15559",20560.4568700194
"15560",45959.8629204894
"15561",-6574.01490374298
"15562",49541.2348104481
"15563",13991.4637837897
"15564",33566.2684084849
"15565",-2099.09010556789
"15566",40643.8019792708
"15567",5620.12987109562
"15568",-28950.8185991702
"15569",28646.0781088428
"15570",18939.8229206892
"15571",-7555.23298515472
"15572",-40191.257646961
"15573",-32689.3456210619
"15574",20902.3431141998
"15575",28083.6021581655
"15576",6994.4373007356
"15577",50971.3871319396
"15578",29362.8983693253
"15579",41400.3428368604
"15580",-13957.5673045413
"15581",46008.2063171212
"15582",979.374553232196
"15583",-6108.84187091162
"15584",23186.3110365429
"15585",40726.8779115698
"15586",-34991.2721414077
"15587",-4746.21960814171
"15588",-55914.6596509599
"15589",-36500.5206556951
"15590",21529.6887428982
"15591",31986.9495383386
"15592",25293.6462474074
"15593",13201.7476324924
"15594",-27987.1311449282
"15595",-25145.25661673
"15596",-3133.26579487013
"15597",17042.9647139278
"15598",1313.67077141452
"15599",5685.95982797359
"15600",10698.549994573
"15601",-33547.7904257779
"15602",-14619.9861415575
"15603",-3295.47935679722
"15604",15262.1075541851
"15605",72849.7932051237
"15606",20269.1278616825
"15607",5353.47607708267
"15608",-32555.8075597063
"15609",-69617.9443086397
"15610",30648.5029669123
"15611",-14412.5560321483
"15612",-24801.2078177479
"15613",-64987.0618007333
"15614",4105.68772501622
"15615",33077.5481488805
"15616",-2559.01353024304
"15617",-29541.4646595517
"15618",30726.3934594565
"15619",-16676.8069277462
"15620",7569.61741939068
"15621",-54035.4245932231
"15622",15545.840785582
"15623",27388.0696738236
"15624",-15204.3391737595
"15625",7510.69291912369
"15626",-23265.1820028648
"15627",-14845.3359888826
"15628",42187.3154793405
"15629",-10784.6608599206
"15630",28963.240334537
"15631",25884.8468955644
"15632",13771.3163757248
"15633",28278.7469253972
"15634",-7360.38207713658
"15635",24832.0002162661
"15636",53417.7294955437
"15637",-2946.69418622268
"15638",-44177.994357437
"15639",36268.2968996038
"15640",13320.0180843909
"15641",-28322.964394601
"15642",-33853.5803540595
"15643",34367.4898215488
"15644",9390.48236017755
"15645",-58777.1502696644
"15646",-5580.3900612716
"15647",-2992.41438263514
"15648",11260.7962565057
"15649",4642.85643006281
"15650",-49366.5013690468
"15651",4922.26342681313
"15652",-23869.9673020954
"15653",-42070.5418859199
"15654",3427.45299952915
"15655",46676.5610492467
"15656",28404.2828325711
"15657",-20205.2054394694
"15658",-44664.0176971052
"15659",-36120.9985064523
"15660",7591.62174074318
"15661",-17355.6032946911
"15662",-8752.61374758326
"15663",-15430.0875161133
"15664",-8705.34365678751
"15665",51565.5728087682
"15666",-32494.3425570149
"15667",-4898.72945412745
"15668",35660.6804593557
"15669",-106683.642920773
"15670",28652.2589016345
"15671",102809.807371532
"15672",8935.80082676971
"15673",-63035.347789082
"15674",83346.9376716272
"15675",-15616.2130311118
"15676",3119.883607185
"15677",-47740.846980914
"15678",13656.7123299412
"15679",34708.3841130116
"15680",9887.75946019262
"15681",43536.5474561416
"15682",-17363.5220194128
"15683",2812.36397222062
"15684",-11591.6576541194
"15685",29865.1953117622
"15686",42245.3066002602
"15687",-15536.9599648602
"15688",-3472.77046712664
"15689",16479.7154349734
"15690",-54969.8780489751
"15691",-324.688247648741
"15692",42681.5793770705
"15693",8407.13651162068
"15694",-114809.758647555
"15695",23762.8550472387
"15696",17501.2056612333
"15697",-62895.5463459121
"15698",-13386.3473391127
"15699",2476.15729289955
"15700",47095.1565493356
"15701",85431.3967700685
"15702",-20754.4203677699
"15703",-28393.9489096216
"15704",-14250.7311870836
"15705",-17067.5137682058
"15706",2852.08900250563
"15707",-22295.7864867624
"15708",-38706.4224679814
"15709",-44432.099625265
"15710",8312.04680794855
"15711",-55738.9405150069
"15712",34440.7583319385
"15713",-35714.9664980508
"15714",7887.94324326679
"15715",-79316.2925944809
"15716",77509.0633351315
"15717",49820.738293932
"15718",29827.6838609298
"15719",28510.4594258975
"15720",-6427.81826761033
"15721",42265.775534911
"15722",59400.0987157104
"15723",-3186.61614170097
"15724",-3771.73878866421
"15725",76627.7623420104
