"","importance","x_names"
"7273",275756.328111705,"IRS4..8471."
"6896",275799.399754386,"IARS2..55699."
"5999",275825.36797656,"GNG2..54331."
"15828",275845.92363776,"TTC1..7265."
"6720",276126.296323901,"HOXA7..3204."
"9418",276147.475274424,"MYL6..4637."
"312",276558.977144046,"ADD1..118."
"15493",276849.181921089,"TOMM40..10452."
"562",276873.055959809,"ALKBH2..121642."
"16350",276983.21193165,"VPS41..27072."
"9209",277053.12363062,"MRPS5..64969."
"8248",277178.847900383,"LPL..4023."
"13999",277210.683407889,"SP110..3431."
"11449",277378.255603618,"PRADC1..84279."
"9245",277741.680385563,"MSI2..124540."
"7075",277785.886572922,"IL1F10..84639."
"5384",277860.873999196,"FITM1..161247."
"4424",277961.240867445,"ECM2..1842."
"9945",277978.602022414,"NOXRED1..122945."
"9487",277985.986641832,"NAA25..80018."
"274",278225.129640169,"ADAMTS19..171019."
"9097",278314.122456866,"MPST..4357."
"880",278325.941916211,"ARFGAP3..26286."
"16013",278344.385004536,"UBE2O..63893."
"7731",278357.957253767,"KLHL13..90293."
"16319",278422.758325062,"VMP1..81671."
"14734",278552.945513614,"TBX4..9496."
"15653",278573.838552072,"TRIM35..23087."
"16635",278777.054091446,"YPEL1..29799."
"8178",278837.06805811,"LIPT2..387787."
"10003",278883.134602902,"NR1I2..8856."
"14398",279049.32040664,"STUB1..10273."
"5123",279188.896123818,"FAM76A..199870."
"387",279332.789117657,"AES..166."
"8561",279532.324821661,"MANSC4..100287284."
"5944",279548.858536609,"GLT8D1..55830."
"5629",279704.866159326,"GAB4..128954."
"16647",280054.280620252,"YWHAG..7532."
"6824",280137.106713331,"HSP90AA1..3320."
"11730",280204.353157323,"PSMG4..389362."
"16139",280371.516602824,"UNK..85451."
"14261",280688.89891473,"SSX1..6756."
"9187",280740.790121236,"MRPS14..63931."
"4499",280770.722589751,"EGFL7..51162."
"9831",280796.11889741,"NKX2.3..159296."
"5508",281247.088835232,"FOXR1..283150."
"990",281275.018399463,"ARL9..132946."
"14757",281294.078849683,"TCEANC2..127428."
"12130",281406.005241323,"RBL1..5933."
"4587",281528.89850243,"ELF4..2000."
"12562",281546.992220168,"RPAIN..84268."
"14180",282036.622295364,"SRC..6714."
"5079",282088.914272961,"FAM222B..55731."
"8516",282263.267586114,"MAGEC2..51438."
"10573",282323.427385937,"PCDHB3..56132."
"980",282389.524072925,"ARL5A..26225."
"9550",282647.483185741,"NAT9..26151."
"7848",282652.622352317,"KRT34..3885."
"11278",282731.370647315,"POMT1..10585."
"16084",282797.043596127,"UFSP2..55325."
"4637",282902.734916038,"EME2..197342."
"1067",282992.023728423,"ASB16..92591."
"3402",283050.719087343,"CRADD..8738."
"16912",283051.892398793,"ZNF205..7755."
"12073",283057.822983978,"RARRES2..5919."
"4650",283282.441907309,"EMP3..2014."
"8383",283337.924619528,"LSM14A..26065."
"5634",283459.906502843,"GABBR2..9568."
"16047",283703.374489188,"UBQLNL..143630."
"13563",283707.400799079,"SLC35A2..7355."
"2629",283938.404422336,"CDK5RAP3..80279."
"5911",284277.574024542,"GLE1..2733."
"8255",284660.686043519,"LRCH2..57631."
"4640",284843.794279134,"EMILIN2..84034."
"13871",285004.045951984,"SNAPC4..6621."
"9606",285143.509257795,"NCSTN..23385."
"13759",285382.479481121,"SLPI..6590."
"16560",285406.56081033,"WWP2..11060."
"12584",285470.665125719,"RPL14..9045."
"5904",285939.712658609,"GLB1L..79411."
"11287",286094.16882055,"POPDC2..64091."
"594",286409.86919385,"AMBP..259."
"16380",286771.166417512,"VSX1..30813."
"15127",286813.545655835,"TMED8..283578."
"1806",286815.360549526,"C1orf141..400757."
"11375",286850.952671474,"PPP1R14B..26472."
"13440",287053.50546026,"SLC22A2..6582."
"17381",287319.459620441,"ZSWIM8..23053."
"1721",287414.555912414,"C16orf46..123775."
"16336",287433.014584753,"VPS26B..112936."
"163",287523.431642635,"ACOT4..122970."
"4867",287903.001528352,"EXOC3..11336."
"4305",287913.239475007,"DSTN..11034."
"8343",288141.117939364,"LRRC71..149499."
"7652",288339.737645314,"KIF1C..10749."
"8500",288694.24742363,"MAGEA10..4109."
"1583",288694.65554476,"BRINP1..1620."
"2812",288763.691239394,"CFH..3075."
"1454",288881.645942563,"BEST3..144453."
"9346",288929.306756885,"MUC5B..727897."
"4835",289173.838257114,"ETS1..2113."
"14166",289216.288182105,"SPTLC1..10558."
"1171",289305.441296883,"ATP10B..23120."
"10930",289580.369834163,"PIGZ..80235."
"13310",289793.236120106,"SIL1..64374."
"3075",289959.778674353,"CLOCK..9575."
"13875",290077.825832783,"SNCAIP..9627."
"16270",290389.418868049,"VASH2..79805."
"651",290439.106306655,"ANK2..287."
"14766",290560.635665493,"TCF24..100129654."
"15709",290703.947572043,"TRMT11..60487."
"7623",290770.395026462,"KIAA1324..57535."
"10192",290956.883206194,"NYAP1..222950."
"11264",291255.844661047,"POLR3G..10622."
"12658",291338.177917272,"RPS6..6194."
"7357",291546.537482081,"IVNS1ABP..10625."
"6657",291560.864695335,"HMGCLL1..54511."
"12476",291578.948756404,"RNF150..57484."
"14574",291643.81682969,"TACC3..10460."
"10912",291662.918303192,"PIGF..5281."
"5493",291890.537313129,"FOXL2..668."
"14095",292481.807349177,"SPIB..6689."
"2486",292773.110738836,"CD300LF..146722."
"14589",293048.475908459,"TAF15..8148."
"11397",293131.564938371,"PPP1R3C..5507."
"13222",293200.86268226,"SH2D7..646892."
"13476",293232.851630809,"SLC25A26..115286."
"13834",293328.552984524,"SMNDC1..10285."
"14986",293440.022623148,"THSD4..79875."
"12997",293694.294236071,"SEBOX..645832."
"389",293949.083345214,"AFAP1L1..134265."
"5908",294505.413122558,"GLCE..26035."
"5640",294809.35004253,"GABRA3..2556."
"5483",295131.853663881,"FOXG1..2290."
"9992",295189.173321415,"NPY2R..4887."
"15203",295284.499137059,"TMEM175..84286."
"7929",295383.315134396,"KRTAP5.8..57830."
"15655",295709.227743557,"TRIM37..4591."
"5408",295859.51258668,"FLG2..388698."
"4036",295910.714425074,"DIAPH3..81624."
"8064",296404.682363197,"LDLRAD4..753."
"6621",296446.208181374,"HLA.B..3106."
"5939",296487.89310975,"GLRX5..51218."
"16064",296688.022234763,"UBXN7..26043."
"12362",297302.061741068,"RHOT2..89941."
"2759",297445.892926215,"CEP95..90799."
"14902",297489.579130885,"TFCP2..7024."
"14040",297814.439852502,"SPATA20..64847."
"16117",298377.399314319,"UMOD..7369."
"8388",298490.626634968,"LSM5..23658."
"6399",298991.102586276,"HAS2..3037."
"8636",299365.475309897,"MARF1..9665."
"2372",299555.520460675,"CCKBR..887."
"7811",299613.684477274,"KPNA4..3840."
"1604",299635.860145507,"BSPH1..100131137."
"1326",299654.244352954,"B4GALNT3..283358."
"2258",299871.808124048,"CCDC136..64753."
"7763",299942.332316399,"KLHL9..55958."
"5087",299959.784130545,"FAM241B..219738."
"1460",300048.93657889,"BEX3..27018."
"1468",300295.835095,"BHLHA15..168620."
"16668",300707.730019995,"ZBP1..81030."
"10677",301131.505443372,"PDE7A..5150."
"13802",301157.658172885,"SMCR8..140775."
"2737",301276.033023452,"CEP19..84984."
"7376",301489.127261936,"JAM2..58494."
"15083",302388.159552837,"TM2D3..80213."
"9981",302457.338661885,"NPRL2..10641."
"13498",302813.359700698,"SLC25A46..91137."
"1840",303089.242620846,"C20orf96..140680."
"1756",303498.776949205,"C19orf12..83636."
"10633",304636.504612693,"PCSK7..9159."
"10883",304733.042443493,"PHTF2..57157."
"8484",304960.091404191,"MAD2L1..4085."
"13970",305313.845296814,"SOS1..6654."
"965",305371.153597318,"ARL10..285598."
"8210",305385.907055123,"LMOD2..442721."
"10927",306223.501485765,"PIGW..284098."
"8355",306742.649526791,"LRRD1..401387."
"9208",306834.15336369,"MRPS36..92259."
"373",306883.318657387,"ADRA2A..150."
"15799",307263.538062865,"TSPAN5..10098."
"11176",308128.448148943,"PMS1..5378."
"3213",308428.348409342,"COL11A1..1301."
"15987",308559.547563223,"UBAP2L..9898."
"667",309235.557715797,"ANKRA2..57763."
"12253",309505.561347644,"RERE..473."
"16974",309524.351738114,"ZNF300..91975."
"12554",309932.565140151,"RP1..6101."
"6756",310002.10220224,"HPF1..54969."
"12559",310019.954683618,"RPA2..6118."
"16653",310064.712471023,"YY2..404281."
"12265",310415.2924043,"REV1..51455."
"2840",310451.703057179,"CHCHD2..51142."
"4423",310876.758975769,"ECM1..1893."
"17105",310921.688346021,"ZNF530..348327."
"7423",311026.899730914,"KAT6B..23522."
"16461",311273.588281927,"WDR5B..54554."
"8674",311714.671926351,"MBD5..55777."
"3567",311854.405074622,"CTNNAL1..8727."
"5828",312113.33837168,"GGA3..23163."
"14985",312272.053769621,"THSD1..55901."
"16620",312285.969757366,"YIF1A..10897."
"8393",312441.95026681,"LSMEM2..132228."
"3552",312844.479310259,"CTDNEP1..23399."
"3376",312906.723583335,"CPPED1..55313."
"3779",313772.737568274,"DAZAP1..26528."
"7405",313835.501351858,"JUND..3727."
"8422",313844.579860631,"LVRN..206338."
"4019",313893.890841503,"DHX29..54505."
"11156",313980.044435278,"PLXNB1..5364."
"11356",314162.639514248,"PPM1H..57460."
"7775",314196.618801937,"KLK6..5653."
"2530",314681.011113794,"CD93..22918."
"2795",314910.039602266,"CFAP46..54777."
"3357",314963.356002048,"CPLANE2..79363."
"5809",314974.451733949,"GET4..51608."
"12471",315090.882454261,"RNF144B..255488."
"702",315240.848227169,"ANKRD46..157567."
"4670",315292.206762021,"ENO3..2027."
"6640",315314.595290909,"HLF..3131."
"9481",315366.479537736,"N6AMT1..29104."
"3741",315457.213092498,"CYSLTR2..57105."
"3661",315623.658913849,"CYB561D2..11068."
"10915",315670.415216151,"PIGK..10026."
"7476",315729.277741759,"KCNH5..27133."
"5093",315886.065275919,"FAM3A..60343."
"728",316153.285982141,"ANO7..50636."
"3636",316310.87224234,"CXCL3..2921."
"6788",316375.360996928,"HS3ST3A1..9955."
"6794",316420.405761925,"HS6ST2..90161."
"11084",317159.45263544,"PLEKHA8..84725."
"14432",317308.281894092,"SUDS3..64426."
"4651",317350.423912912,"EMSY..56946."
"3472",317802.054362928,"CRYGD..1421."
"10750",318053.431261115,"PELO..53918."
"8735",318209.50612104,"MCUB..55013."
"14778",318497.470964379,"TCIRG1..10312."
"4264",318889.524183095,"DPYS..1807."
"9258",318891.697049313,"MSRB3..253827."
"5305",319492.952012755,"FERMT1..55612."
"6583",319905.843880173,"HIST1H3A..8350."
"6573",320026.414140887,"HIST1H2BD..3017."
"576",320068.171458976,"ALOX5AP..241."
"12271",320567.14589138,"REXO5..81691."
"4820",320754.311037325,"ESS2..8220."
"13415",320813.163260269,"SLC18A2..6571."
"10907",320927.425506999,"PIF1..80119."
"4258",321146.900358342,"DPY19L1..23333."
"2797",321210.324679172,"CFAP52..146845."
"8935",321473.091453907,"MIGA2..84895."
"12077",321580.767613934,"RASA1..5921."
"8956",321659.568108656,"MKI67..4288."
"15432",321812.687913201,"TNFRSF8..943."
"8671",322023.086851318,"MBD3..53615."
"5971",322369.030040227,"GMPR2..51292."
"2897",322378.89668018,"CHRDL1..91851."
"10540",322603.660139918,"PCDH12..51294."
"3366",322886.413755577,"CPNE2..221184."
"13513",323218.498864768,"SLC26A6..65010."
"4502",323515.95825577,"EGFR..1956."
"13601",323599.755768226,"SLC38A4..55089."
"14390",323660.373073958,"STRIP1..85369."
"14044",323829.613175321,"SPATA25..128497."
"5733",324011.261621027,"GATB..5188."
"5540",324105.928570409,"FRS2..10818."
"8402",324372.560622413,"LTB4R2..56413."
"5858",324393.70215929,"GIMAP4..55303."
"13782",324530.234974782,"SMARCB1..6598."
"15093",324696.931433607,"TM7SF3..51768."
"6904",325332.095056866,"ICAM3..3385."
"891",325509.291140025,"ARHGAP1..392."
"2639",325659.583614645,"CDKL5..6792."
"6876",325783.276208228,"HTT..3064."
"15969",325787.936519195,"U2SURP..23350."
"10302",325986.22099044,"OSBPL1A..114876."
"14356",326206.519096512,"STK33..65975."
"3206",326389.067815364,"COG4..25839."
"17286",326485.692420134,"ZNF789..285989."
"10260",326556.855958048,"OMG..4974."
"14453",326770.099470159,"SUMO1..7341."
"10736",326799.235634746,"PDZRN4..29951."
"16021",326895.993385304,"UBE2V1..7335."
"4841",326978.909291413,"ETV4..2118."
"11871",327053.778640271,"PYCARD..29108."
"12934",327476.481848244,"SCN2A..6326."
"14916",328201.928788402,"TFPI2..7980."
"7933",328692.429816436,"KRTAP8.1..337879."
"8000",328806.927744404,"LARP4B..23185."
"1336",330086.507542627,"B9D1..27077."
"3749",330447.746850756,"D2HGDH..728294."
"16669",330525.733122364,"ZBTB1..22890."
"9920",330951.868725841,"NOP53..29997."
"1007",331206.431254998,"ARMCX6..54470."
"9003",331262.859384232,"MMP16..4325."
"12951",331279.110144015,"SCOC..60592."
"14458",331482.30010496,"SUN3..256979."
"16553",331539.02541134,"WTAP..9589."
"16692",331742.131246388,"ZBTB40..9923."
"15332",331774.89323391,"TMEM63B..55362."
"3495",331807.934430245,"CSK..1445."
"8417",333338.812485362,"LURAP1..541468."
"5585",333471.886898603,"FUT5..2527."
"1652",333914.015608348,"C10orf105..414152."
"9620",334167.002108486,"NDRG4..65009."
"3568",334187.205241983,"CTNNB1..1499."
"13944",334817.790163166,"SOAT2..8435."
"10019",335597.030471769,"NR6A1..2649."
"1897",335819.870937957,"C4orf17..84103."
"14447",335879.073685107,"SULT2A1..6822."
"2500",336114.434445494,"CD40..958."
"13093",336293.365745783,"SERPINA10..51156."
"2428",336443.717353562,"CCR1..1230."
"4810",336537.263402212,"ESPL1..9700."
"16398",336561.155057875,"VWDE..221806."
"14940",336684.342785421,"TGM6..343641."
"12933",337322.074745268,"SCN1B..6324."
"16321",337332.332693433,"VN1R2..317701."
"5177",337376.414919103,"FASTKD1..79675."
"8063",337547.053379267,"LDLRAD3..143458."
"7306",337711.009221634,"ITGA3..3675."
"1201",337758.99891983,"ATP4B..496."
"9390",338227.768284765,"MYD88..4615."
"4230",338530.384867318,"DPCD..25911."
"13626",338712.739621426,"SLC41A3..54946."
"3760",338784.115767522,"DAD1..1603."
"5253",338816.964453533,"FBXO8..26269."
"11691",339583.502370125,"PSMB10..5699."
"12195",339975.00270942,"RCC1L..81554."
"9817",340118.709033813,"NKAIN4..128414."
"4338",340364.772699322,"DUSP16..80824."
"8525",340367.536739277,"MAGI2..9863."
"14771",340390.959687107,"TCF7L1..83439."
"3532",340793.280341811,"CST9L..128821."
"15937",341519.913757904,"TXLNB..167838."
"16505",341527.465564017,"WFDC9..259240."
"14682",341931.262730831,"TBC1D19..55296."
"16551",342442.649663955,"WSCD2..9671."
"9901",342650.724277623,"NOG..9241."
"485",342749.582934371,"AKAP13..11214."
"6803",343071.416869383,"HSD17B10..3028."
"9474",343203.675733355,"MZF1..7593."
"13324",343468.229498074,"SIRPG..55423."
"15189",343492.625005537,"TMEM161B..153396."
"17387",343539.967582911,"ZXDB..158586."
"521",343987.221767288,"ALB..213."
"3269",344125.63197832,"COMMD7..149951."
"12179",344863.257940197,"RBP5..83758."
"2061",345497.219813792,"CALCR..799."
"1367",346127.254989577,"BARHL2..343472."
"5590",346791.582440534,"FUZ..80199."
"6172",346865.678132773,"GPRC5B..51704."
"11149",346945.686664464,"PLVAP..83483."
"16083",347040.979246141,"UFSP1..402682."
"12345",347578.118429228,"RHEBL1..121268."
"3814",347753.002568231,"DCBLD2..131566."
"10715",348059.255491484,"PDPR..55066."
"1693",348118.526633531,"C12orf49..79794."
"16325",348504.956730552,"VOPP1..81552."
"10093",348769.817247945,"NTN3..4917."
"6135",348778.882672659,"GPR19..2842."
"15972",348874.683280617,"UAP1L1..91373."
"2358",348991.445780799,"CCDC9..26093."
"1798",349082.967743297,"C1orf109..54955."
"5820",349088.177320287,"GFRA1..2674."
"10009",349338.97768138,"NR2F1..7025."
"5623",350665.177014694,"G6PC3..92579."
"413",351625.083426382,"AGFG1..3267."
"7854",351937.384100123,"KRT4..3851."
"16792",352311.135348669,"ZFP36..7538."
"15959",352514.375116098,"TYR..7299."
"14094",352565.359474219,"SPI1..6688."
"2638",352680.700389234,"CDKL4..344387."
"7866",352934.238763857,"KRT77..374454."
"13275",353127.525914202,"SHMT2..6472."
"6960",353205.435556175,"IFNA6..3443."
"9566",353477.258038637,"NCAN..1463."
"12029",354578.768355991,"RALGAPA1..253959."
"10367",354619.066427952,"P2RX2..22953."
"12998",355716.031476852,"SEC11A..23478."
"1780",355837.063156342,"C1QC..714."
"156",356038.419738764,"ACO2..50."
"6945",356101.23024832,"IFIT1..3434."
"14210",356253.619739302,"SRPX2..27286."
"6124",356454.558519617,"GPR162..27239."
"5331",356609.867927867,"FGF13..2258."
"15399",356896.809889496,"TMX1..81542."
"6964",356903.799144812,"IFNB1..3456."
"2289",357406.503963178,"CCDC177..56936."
"5795",357663.307921734,"GDPD1..284161."
"3211",358004.943047933,"COIL..8161."
"1985",358083.949180528,"C9orf85..138241."
"16382",358396.726273685,"VTA1..51534."
"16609",360902.701639896,"YAP1..10413."
"6330",361446.406023071,"GUCD1..83606."
"13515",361558.299253526,"SLC26A8..116369."
"8075",361780.125213854,"LEMD2..221496."
"10710",362454.482301857,"PDLIM7..9260."
"13200",362702.670373123,"SGMS2..166929."
"8158",362703.903186653,"LIN7B..64130."
"5234",362927.211294927,"FBXO32..114907."
"9214",362937.267340805,"MRS2..57380."
"5919",363129.651681272,"GLIPR1L2..144321."
"4572",363240.050050628,"EIF5A2..56648."
"15136",364068.47446955,"TMEM106B..54664."
"14474",365156.939187224,"SUSD2..56241."
"7429",365543.740639534,"KATNB1..10300."
"11862",366567.217649786,"PXDC1..221749."
"7062",367287.502182037,"IL17RA..23765."
"14933",367460.659595714,"TGIF1..7050."
"15464",367691.047422113,"TNNT3..7140."
"12034",367701.662787663,"RALGPS2..55103."
"12296",367828.099581879,"RFX8..731220."
"9715",367900.065868712,"NEO1..4756."
"11974",368194.751685453,"RAB7A..7879."
"2383",369142.370663405,"CCL21..6366."
"1861",369408.895067757,"C2orf16..84226."
"16401",369987.243119524,"WAC..51322."
"3834",370573.924780259,"DCST2..127579."
"1224",370715.141031145,"ATP6V0A1..535."
"11493",371162.915938196,"PRF1..5551."
"8332",371472.444431675,"LRRC55..219527."
"7799",371703.806908985,"KMT5B..51111."
"15497",372344.965603342,"TOMM7..54543."
"9601",372434.57576384,"NCR1..9437."
"6272",372468.147850408,"GSK3B..2932."
"9098",373178.053234604,"MPV17..4358."
"15571",373989.454095057,"TPTE2..93492."
"13397",374796.756386478,"SLC16A2..6567."
"10170",375379.50079923,"NUSAP1..51203."
"4861",375606.393760099,"EXD2..55218."
"15361",375748.192208074,"TMEM95..339168."
"78",376196.229474565,"ABHD10..55347."
"13411",376234.697546213,"SLC17A7..57030."
"14797",376518.279512132,"TCTN1..79600."
"401",376521.543725004,"AFTPH..54812."
"11995",376662.075461509,"RACGAP1..29127."
"14118",377634.60446346,"SPIRE2..84501."
"9749",377737.62515899,"NFE2L1..4779."
"7223",377758.220325069,"IPO7..10527."
"8190",378051.326642105,"LMAN2L..81562."
"17333",378339.789932945,"ZNF98..148198."
"15622",379048.30311157,"TREX1..11277."
"2936",379929.412895295,"CHSY3..337876."
"14446",380888.923098071,"SULT1E1..6783."
"5959",382076.448551516,"GMDS..2762."
"5541",382732.991149286,"FRS3..10817."
"4487",382793.824718005,"EFNA3..1944."
"5591",383110.85338902,"FXN..2395."
"10196",383543.768829711,"OAF..220323."
"8787",384043.28812471,"MED8..112950."
"5996",384525.565969038,"GNG10..2790."
"7312",384708.995922407,"ITGA9..3680."
"588",384880.35516036,"ALX1..8092."
"11734",384917.773891151,"PSPH..5723."
"12659",385410.188621787,"RPS6KA1..6195."
"16915",385423.558095345,"ZNF211..10520."
"11272",387305.355736117,"POM121L2..94026."
"8028",387360.917847787,"LCE4A..199834."
"5982",387737.4546825,"GNAO1..2775."
"17248",387926.304498972,"ZNF728..388523."
"2067",389425.554070594,"CALHM4..221301."
"2330",389872.343311476,"CCDC63..160762."
"9320",389980.591272784,"MTOR..2475."
"7270",390007.487979741,"IRGQ..126298."
"872",390941.073573594,"AREL1..9870."
"665",390950.62421299,"ANKMY1..51281."
"15834",391238.411012581,"TTC19..54902."
"1234",391740.085967507,"ATP6V1B1..525."
"9056",391902.174530106,"MORF4L2..9643."
"15448",392861.292222422,"TNIP3..79931."
"9495",392878.170615045,"NAAA..27163."
"9048",393042.582887171,"MON1A..84315."
